dataset_party_id,partyfacts_id
276000027,2409
276000029,2101
276000030,2108
276000031,573
276000032,1929
276000033,2113
276000036,1010
276000037,1830
276000038,1135
276000040,2081
276000041,2109
276000042,1723
276000043,2110
276000044,1893
276000045,4161
276000046,86
276000047,2409
276000091,1287
276000048,2410
276000050,1828
276000051,383
276000052,2114
276000054,1884
276000056,735
276000057,1828
276000058,2408
276000059,1798
288000001,3660
288000003,2707
288000024,4842
288000005,2311
288000006,3659
288000007,2312
288000009,2310
292000004,3853
292000001,3848
292000002,3855
292000003,3851
292005001,6931
292000007,3849
300000002,4442
300000001,4443
300000067,1651
300005001,8845
300000070,471
300000072,1160
300005002,4452
300000004,4452
300000005,4157
300000074,1284
300000006,1682
300000007,4156
300000009,4157
300000008,48
300000065,2510
300000010,4158
300000011,82
300000012,82
300000014,943
300000016,4439
300000017,4441
300000018,4453
300000020,4312
300000022,4440
300005007,8844
300005010,3940
300000088,3212
300005008,8843
300000024,4584
300000025,3280
300000026,4155
300000028,619
300000029,4438
300000030,48
300000093,4512
300000032,4444
300000062,965
300000094,4512
300000033,4444
300000095,378
300000035,48
300000036,3940
300000037,3940
300000038,1468
300000040,4576
300000041,3940
300005025,301
300000044,516
300000102,301
300000105,3118
304000001,5533
304000002,5534
304000003,5531
304000004,5429
304000007,5532
304000008,5536
304000005,5535
308000010,6231
308000012,4431
308000013,3861
308000004,4431
308000005,3865
308000006,4240
308000008,3857
308000007,3859
308005001,8810
308000018,4239
308000019,4241
308000020,4432
320000012,4329
320000007,2713
320000053,4426
320000049,4424
320000016,1322
320000003,2487
320000014,1413
320000005,4428
320000027,5955
320000040,4336
320000064,2713
320000021,941
320000062,4430
320000070,5957
320000015,538
320000008,4337
320000071,5971
320000030,4334
320000006,4429
320000072,2714
320000025,1035
320000009,4437
320000047,4423
320000033,4335
320000073,524
320000046,524
320000020,4332
320000074,5967
320000050,4425
320000002,4427
320000060,71
320005012,3942
320000075,5966
320000038,1668
320000019,5971
320000026,4333
320000013,4330
320000043,1668
324000007,4278
324000010,4275
324000017,4277
324000022,4063
324000023,4062
324000027,4274
324000029,4273
324000030,4276
624000002,4233
624000009,4237
624000010,4234
624000026,5159
624000012,4236
624000015,4232
624000029,5158
624000022,8811
624000019,4238
624000021,4235
624000025,5915
328000002,3882
328005003,7119
328005004,8747
328006000,3427
328000009,4244
328000012,4243
328000013,4247
328000015,4247
328000014,4247
328000016,3877
328000017,4246
328000018,4246
328000020,4242
328000021,4245
340000008,5161
340000011,8813
340000010,5160
340000001,1703
340000002,1460
340000003,593
340000004,1416
340000005,1051
348000070,1779
348000079,42
348000084,1650
348000001,1132
348000004,469
348000008,1691
348005027,6366
348000009,1691
348005015,8266
348005016,1691
348005017,6366
348000011,1294
348000016,1323
348000018,1412
348000021,3795
348000024,1697
348000029,1597
348000033,1726
348000034,1408
348000035,1408
348000042,859
348005029,8265
348000052,910
352000001,1249
352000002,1325
352000003,1953
352000004,1951
352000005,854
352000031,2517
352000006,1950
352000007,1433
352000033,224
352000034,2518
352003997,1844
352000050,5852
352000037,2519
352000008,964
352000041,1224
352000009,1890
352000010,1958
352000011,1891
352000039,125
352000012,1881
352000013,1955
352000014,1769
352000035,2514
352000015,77
352000053,7565
352000016,1956
352000044,2048
352000048,1396
352000017,1517
352000019,525
352000020,1952
352000021,1954
352000022,363
352000023,1957
352000024,1208
352000052,5454
352000040,457
352000027,494
352000028,673
356000004,5180
356000098,1571
356000133,2494
356000169,5177
356000194,937
356000244,4787
356000246,422
356000255,5182
356000261,4100
356000373,893
356000380,893
356000408,17
356000492,4104
356000502,8733
356000503,1297
356000506,6639
356000507,4105
356000573,1207
356000577,2498
356000579,2492
356000589,4788
356000590,5178
356000658,4100
356000788,2490
356000846,4101
356000859,5174
356000930,2497
356001002,5175
356001040,2491
356001043,4102
356001054,5181
356001079,2499
356001083,4103
356001088,2394
356001111,5174
356001136,5176
356001141,4080
356001157,2492
356001219,2494
356001227,5179
360000003,2557
360000005,4212
360000006,4210
360000009,4211
360000012,2560
360000014,2561
360000057,4495
360000015,2304
360000058,4497
360000018,4209
360000023,2556
360000024,2559
360000064,4496
360000043,2558
364000003,5166
364000004,4686
364000005,5173
368000003,3661
368000004,3662
368000005,3767
368005004,7594
368005005,8820
372000003,1354
372000004,1024
372000005,2445
372000006,2444
372000007,2442
372000008,1172
372000009,2292
372000010,1055
372000011,1288
372000012,1775
372000013,562
372000015,2443
372000017,1391
372000018,2115
372000022,924
372000024,2445
372000025,2507
372000027,208
376005001,615
376005002,615
376000021,1061
376000023,557
376000022,557
376000031,1149
376000032,1380
376000034,866
376000042,484
376000045,1489
376000216,3127
376000052,1655
376000054,1664
376000061,434
376000065,745
376000067,1417
376000075,3121
376000068,1053
376000069,235
376000072,1734
376000079,3677
376005033,7599
376000229,3273
376000084,1436
376000085,1398
376000087,109
376000091,678
376005010,1036
376000093,1036
376005011,3955
376000099,3131
376000100,3131
376000104,1358
376000113,1663
376000115,770
376000118,1447
376000124,907
376000129,3131
376000134,640
376000153,3126
376000158,712
376000159,638
376000163,22
376000177,729
376000178,396
376000183,999
376000184,613
376000191,641
376000193,1337
376000195,169
376000203,455
376000224,3128
380000001,813
380000003,1482
380000005,2423
380000008,934
380000130,1327
380000009,1626
380000114,8058
380000062,2280
380000010,1498
380005005,34
380000132,3743
380000065,365
380000097,768
380000133,279
380000117,1711
380000014,744
380000015,1221
380000016,2417
380000018,259
380000019,3742
380005008,1737
380000076,2046
380000021,1696
380000022,1696
380000141,2134
380000025,34
380000027,1404
380000079,802
380000029,878
380000032,1461
380000034,684
380000035,4069
380000036,773
380000037,2418
380000038,1701
380000040,1449
380000039,2419
380000041,394
380000043,1126
380000044,1126
380000046,742
380000047,1505
380000050,1218
380000051,688
380000087,2277
380000088,2281
380000089,1212
380000092,201
380000054,851
388000004,3635
388000007,3634
388000010,2532
388000001,2308
388000015,3636
388000002,2309
392000052,348
392000055,282
392000057,4107
392000050,2080
392000060,3215
392000003,1746
392000004,8490
392000005,935
392000006,37
392000007,1304
392000051,1515
392000008,1515
392000033,1777
392000010,8488
392000011,867
392000012,1804
392000073,1804
392000015,1435
392000016,736
392000017,778
392000018,3
392000020,88
392000034,1109
392000035,2079
392000024,239
392000075,3
392000026,1524
392000027,1109
392000029,91
398000009,5627
398000007,3748
398000004,3747
398000002,3749
398000001,3750
404000001,3852
404000033,3866
404000002,4082
404000005,3860
404000007,3862
404000008,3863
404000009,7971
404000038,4081
404000010,4083
404000011,2316
404000021,2754
404005001,5834
404000022,3850
404000057,2360
404000133,2361
404000138,2359
404000024,3858
404000028,3854
404000070,3867
404000072,3864
404000074,3856
404000077,2362
410000005,4456
410000207,4346
410000209,4345
410000015,4340
410000019,4340
410000023,4468
410000027,4466
410000052,4461
410000053,4467
410000054,6323
410000062,4460
410000063,4465
410000068,2307
410000080,4455
410000079,4454
410000078,2545
410000203,2306
410000206,4450
410000100,4451
410000101,5247
410000118,4458
410000120,2547
410000106,4511
410000107,4457
410000108,4510
410000109,4342
410000111,894
410000112,4341
410000113,2546
410000115,4462
410000195,4464
410000116,4463
410000132,4344
410000133,2548
410000134,2019
410000199,2307
410000135,4343
410000146,894
410000149,4448
410000151,3232
410000152,4449
410000153,4470
410000147,4471
410000213,2543
410000158,4459
410000212,2305
410000159,3233
410000161,4509
410000202,2452
1002000019,3703
1002000001,3243
1002000007,3704
1002000008,2295
1002000009,2294
1002000020,3702
1002000023,3701
1002000010,3249
1002000024,2296
428000003,19
428000047,6355
428000007,1531
428000006,1632
428000071,6356
428000022,1702
428000018,1778
428000053,3194
428000019,741
428000020,741
428000054,588
428000021,373
428000056,3193
428000031,176
428000030,897
428000033,1056
428000063,5976
428000034,1043
428000040,1654
428000041,1755
428000042,1719
428000001,1704
428000067,852
428000045,701
428000068,1476
426000002,3766
426000043,5980
426000006,4167
426000008,4171
426000009,4169
426000011,4166
426000016,4381
426000017,3771
426000021,3768
426000022,3769
426000024,4168
426000025,4172
426000049,5982
426000027,4170
426000030,4173
430000032,5986
430000033,5988
430000001,4136
430000002,3454
430000024,5164
430000022,4139
430000038,5990
430000039,5992
430000025,5162
430000008,4143
430000010,4142
430000011,3454
430000027,5163
430000013,3454
430000041,5993
430000044,5991
430000017,4140
434000121,8825
434000071,8826
434000030,3638
434000086,8435
434000117,8827
434005001,3639
438000001,3740
438000006,4178
438000005,993
438000002,1795
438000007,4279
438000003,4179
438000004,918
440000023,102
440000044,74
440000032,1250
440000001,776
440000025,1193
440000003,1185
440000059,546
440000005,6804
440000008,556
440000010,1410
440000035,1744
440000068,5779
440000036,64
440000049,1490
440000037,1490
440000016,21
440000018,1800
440000019,839
440000039,237
440000041,237
440000056,1806
440000022,193
440000042,193
442000031,1114
442000001,1114
442000002,1114
442000034,1138
442000035,271
442000004,1138
442000005,552
442000006,2397
442000007,475
442000008,300
442000009,300
442000010,4447
442000011,1292
442000012,2401
442000013,2396
442000014,774
442000015,539
442000016,1647
442000017,4445
442000018,300
442000019,2398
442000020,2063
442000021,2399
442000022,186
442000024,2400
442000025,2117
442000027,2136
442000026,2118
442000028,898
442000040,2065
442000029,4446
442000030,1228
807000011,431
807000015,1220
807005012,8840
807000031,4257
807000032,3179
807000037,2447
807000038,1033
807000055,1508
807005013,3973
807000056,724
807005008,8841
807000062,1674
807005009,3973
807000064,4258
454000001,3733
454000024,4846
454000003,3732
454000009,3735
454000031,4847
454000015,3736
454000017,3737
454000021,3734
458000001,2483
458005001,3637
458000036,6636
458000005,2483
458000053,7892
458000006,2485
458000016,7891
458000055,6431
458005002,8013
458000041,6635
458000011,2486
458000002,3637
462000001,5683
462000002,5679
462000003,5327
462000006,5680
462000008,5685
462000009,5329
462000011,5684
462000012,5682
470000008,385
470000011,15
470000014,420
470000017,1899
470000013,416
470000009,1487
470000015,476
470000002,808
470000003,699
470000012,1604
470000007,320
470000018,1910
480005018,8742
480005009,8848
480005003,8851
480005004,8847
480005001,8658
480005002,8852
480005008,8855
480005021,8853
480005015,8849
480000043,5415
480000010,5415
480005006,5375
480005017,3978
480000063,4043
480000029,2460
480000060,8854
480005013,8856
480000007,3801
480000039,3800
484005002,8832
484005003,8833
484005005,8834
484000001,1331
484000024,1331
484000003,696
484000005,810
484000006,1989
484000009,216
484000011,1984
484000012,1241
484000018,1345
484000021,1474
484000022,446
498005018,7622
498000032,5985
498000002,3649
498000003,2264
498000004,2260
498000034,2262
498000035,5984
498000006,2265
498005003,2267
498000008,3180
498000015,2271
498000016,2272
498000044,3180
498000018,3650
498000020,2259
498000021,2259
498000022,4119
498000038,2553
498000024,5989
498000041,2272
498000028,2555
496000002,2468
496000003,2321
496005003,3981
496000007,2322
496000014,2322
496005002,8822
499000005,3255
499005008,3163
499000007,3982
499000008,5469
499000010,3162
499005009,3163
499000014,4766
499000016,3252
499000018,4767
499000021,3185
499000022,5470
499000023,3104
500000003,5978
500000004,5979
500000005,5981
508000001,3813
508000007,3810
508000008,3808
508000009,2314
508000010,2315
508000015,3555
508005006,2315
508000022,3812
104000004,5970
104000046,5972
104000049,5973
104000053,5974
104000066,5977
104000069,5975
104000082,5818
516000001,5643
516000002,5642
516000005,2358
516000008,2356
516000016,2357
516000017,4895
516000018,5641
516000019,2331
516000021,2355
524000002,3759
524000007,3755
524000019,3754
524000044,3756
524000064,3753
524000074,3758
528000039,714
528000001,994
528000002,163
528000003,1110
528000004,1943
528000005,1472
528000006,1102
528000007,1157
528005001,1157
528000008,3720
528000043,1459
528000010,459
528000012,45
528000013,921
528000086,5856
528000016,1537
528000017,822
528000018,1390
528000019,1889
528000020,2128
528000056,1528
528000021,1832
528000022,1050
528000023,1234
528000070,1467
528000071,298
528000025,1581
528000026,3709
528000027,172
528000028,8175
528000029,3751
528000031,1894
528000033,1363
528000034,1178
528000035,828
528000036,3696
528000037,1889
528000038,543
554000100,752
554000101,716
554000170,1486
554000112,590
554000115,1014
554000023,911
554000122,1099
554000034,1049
554000132,1716
554000049,1824
554000168,1119
554000140,591
554000056,870
554000077,911
554000164,940
554000092,653
558005001,8084
558005002,1640
558000005,3655
558000006,769
558000010,395
558000016,185
558000018,286
558000019,3656
558005006,7145
562000001,2351
562000004,2352
562000006,2851
562000009,5385
562000010,2350
562000048,7627
562000016,2325
562000019,5644
562000025,2351
562000026,5348
562000027,5647
562000029,5646
562000032,5645
566000039,2353
566000005,4116
566000002,2313
566000090,5538
566000048,5539
566000018,3552
566000028,2354
566000036,3802
578000001,101
578000002,1922
578000045,448
578000003,1072
578000005,448
578000006,1020
578000008,101
578000010,503
578000011,7093
578000012,503
578000013,705
578005005,1173
578000014,1072
578000029,1963
578000015,1920
578000016,1921
578000017,1079
578000018,1922
578000020,1925
578000021,4074
578000022,1072
578000023,1203
578000024,719
578000025,1173
586000109,2387
586000028,2387
586000029,7150
586000030,8704
586000049,2384
586000051,2384
586000053,2385
586000101,2383
586000058,2383
586000064,5587
600005002,8815
600000001,384
600000017,2393
600000029,571
600000034,1245
600000035,314
600000037,220
600000038,5165
600000040,1339
604000004,514
604000007,575
604005001,3997
604000009,4218
604000015,4219
604000016,4220
604005014,8836
604000039,4215
604000043,4216
604000051,4214
604005016,8835
604000086,4223
604000101,529
604000110,1780
604000114,4221
604000119,4861
604000127,713
604000129,4222
604000131,2554
604000140,4217
608000172,5172
608000227,3998
608000229,4654
608000025,2465
608000030,4248
608000033,4252
608000035,2388
608000036,2388
608000037,3998
608000243,5651
608000244,5651
608000045,4251
608000256,5653
608000046,2466
608000083,5169
608000049,4602
608000052,2330
608000053,2389
608000061,4249
608000067,4250
608000272,5656
608000070,3654
608000091,5171
608003999,2886
616005003,6183
616000124,863
616000137,863
616000115,1681
616000008,468
616000116,1192
616000152,4629
616000022,1615
616000017,153
616000126,391
616000153,4631
616000138,1768
616000154,4630
616000156,4871
616000110,146
616000141,1117
616000060,1535
616000062,602
616000119,1649
616000054,1266
616000055,3999
616000140,1565
616000135,1712
616000150,731
616000123,727
616000142,727
616000093,57
616000085,767
616000096,923
616000100,1046
616000101,1104
616000103,1458
616000118,70
620005001,1742
620000009,1310
620000001,1308
620005004,657
620000002,1688
620000003,310
620000005,1359
620000006,1600
620000007,1359
620000008,655
620005009,5939
630000003,3668
630000004,3670
630000005,3669
630000006,3667
642005012,215
642000005,1590
642005004,192
642000036,276
642000039,958
642000049,1511
642000222,5662
642000066,1715
642000067,1085
642000078,1034
642000224,3210
642000112,481
642000119,1750
642000123,296
642000226,2474
642000148,1305
642000230,5854
642000232,120
642000155,1073
642000157,1217
642000171,1451
642005007,4002
642000192,1105
642005013,1347
642000236,5969
642005011,5941
643003996,3076
643000001,2235
643000003,2236
643000008,2244
643000009,2245
643000016,2246
643000019,2252
643000021,2255
643000022,2256
646000002,3657
646005001,3283
646000003,3658
659000001,4054
659000002,4118
659000003,4060
659000004,4058
659000015,5964
659000005,4059
659000007,4057
659000010,4056
659000009,4056
659000008,4056
659000012,4061
659000013,4055
662000002,3785
662000004,3780
662000003,3778
662000005,3784
662000007,3776
670000002,4260
670000003,4266
670000004,4263
670000005,4259
670000007,4261
670000008,4267
670000009,4264
670000011,4262
670000012,4268
670000013,4265
670000015,3487
882000001,4176
882000004,4174
882000002,4177
882000005,4175
674000009,3843
674000007,3846
674000020,5960
674000011,3830
674000021,3493
674000022,5963
674000010,3832
674000005,3833
674000003,3835
674000006,3837
674000017,5490
674005011,4008
674000001,4008
674000004,3840
674000014,4008
674000023,5961
674000018,3844
674000016,3846
674000026,5694
674000019,3842
674000015,4008
674000027,5962
674000013,3845
686005002,7997
686000003,5638
686000020,5958
686000008,5636
686000010,2329
686000012,5637
686000024,5959
686005009,6460
688000004,8830
688000007,4135
688000009,2189
688000010,2190
688000011,5665
688000046,5379
688000012,4011
688005027,8829
688000013,2193
688000018,2195
688000019,2196
688005029,4011
688000032,2175
688000033,2176
688000034,2176
688000037,2178
688000039,2180
688000040,2181
690000005,5956
690000003,3847
690000004,5541
690000001,4117
690000002,3847
694000001,4045
694000013,7651
694000005,4048
694000006,4047
702000008,4253
702000011,4213
702000002,3279
702000003,3277
702000014,4256
702000015,4370
702000031,5640
702000019,4014
702000032,5639
702000004,3561
702000005,4255
702000024,3651
702000025,3651
702000026,4369
702000027,4368
702000028,4254
702000006,3278
534005001,8665
534000011,8838
534000008,8837
534000003,8660
534000010,8659
534000005,8661
534000004,8662
703000051,217
703000031,6629
703000003,983
703000015,560
703005007,560
703000005,340
703000033,340
703000104,656
703000034,1406
703000006,63
703000067,560
